band;album;song;aggregated_word;source;word;count
Snuff;Off on the Charabanc;Go Easy (acoustic);asshole;static;ass;1
Snuff;Off on the Charabanc;Purple Prisoner;asshole;static;ass;118
Snuff;Off on the Charabanc;Purple Prisoner;bastard;static;bastard;3
Snuff;Off on the Charabanc;Purple Prisoner;bitch;static;bitch;2
Snuff;Off on the Charabanc;Purple Prisoner;damn;static;damn;14
Snuff;Off on the Charabanc;Purple Prisoner;fuck;static;fuck;7
Snuff;Off on the Charabanc;Purple Prisoner;other;static;piss;6
Snuff;Off on the Charabanc;Purple Prisoner;shit;static;shit;4
Snuff;Off on the Charabanc;Toxic;asshole;static;cunt;10
Snuff;Off on the Charabanc;Toxic;bastard;llm;bastard;1
Snuff;Off on the Charabanc;Toxic;bitch;static;bitch;4
Snuff;Off on the Charabanc;Toxic;damn;llm;damn;1
Snuff;Off on the Charabanc;Toxic;fuck;static;fuck;15
Snuff;Off on the Charabanc;Toxic;other;static;piss;1
Snuff;Off on the Charabanc;Toxic;shit;static;shit;4
Snuff;Off on the Charabanc;Yellow Lights;shit;static;shit;2
Snuff;Off on the Charabanc;Yellow Lights (acoustic);asshole;static;ass;495
Snuff;Off on the Charabanc;Yellow Lights (acoustic);bastard;static;debil;2
Snuff;Off on the Charabanc;Yellow Lights (acoustic);bitch;llm;bitch;1
Snuff;Off on the Charabanc;Yellow Lights (acoustic);damn;static;damn;22
Snuff;Off on the Charabanc;Yellow Lights (acoustic);fuck;llm;fuck;1
Snuff;Off on the Charabanc;Yellow Lights (acoustic);shit;static;crap;13
Snuff;Oishie Deh;Ambassador;asshole;static;ass;16
Snuff;Oishie Deh;Icy '97;asshole;static;ass;14
Snuff;Oishie Deh;Icy '97;damn;static;damn;1
Snuff;Oishie Deh;Icy '97;shit;static;shit;2
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Come and Gone;asshole;static;ass;8
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Come and Gone;bitch;static;bitch;5
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Come and Gone;damn;static;hell;3
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Come and Gone;fuck;static;fuck;7
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Come and Gone;shit;static;shit;12
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Magic Moments;asshole;static;ass;2
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Magic Moments;fuck;static;fuck;3
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Magic Moments;shit;llm;shit;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Pink Purple;asshole;static;ass;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Pink Purple;bitch;static;bitch;6
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Pink Purple;damn;static;damn;5
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Pink Purple;fuck;static;fuck;6
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Pink Purple;shit;static;shit;5
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Russian Fields;asshole;static;ass;2
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Russian Fields;damn;llm;damn;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Russian Fields;fuck;static;fuck;5
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Russian Fields;shit;llm;shit;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Time Dub;asshole;static;pic;3
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Time Dub;bitch;static;bitch;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Time Dub;other;static;piss;1
Snuff;Potatoes and Melons Wholesale Prices Straight From the Lock Up;Ye Olde Folke Twatte;shit;static;shit;2
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;asshole;static;ass;8
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;bastard;llm;bastard;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;bitch;static;bitch;5
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;damn;static;hell;3
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;fuck;static;fuck;7
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Come and Gone;shit;static;shit;12
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Magic Moments;asshole;static;ass;2
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Magic Moments;damn;llm;damn;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Magic Moments;fuck;static;fuck;3
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Magic Moments;shit;llm;shit;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Pink Purple;asshole;static;ass;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Pink Purple;bitch;static;bitch;6
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Pink Purple;damn;static;damn;5
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Pink Purple;fuck;static;fuck;6
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Pink Purple;shit;static;shit;5
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Russian Fields;asshole;static;ass;5
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Russian Fields;bastard;llm;bastard;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Russian Fields;damn;llm;damn;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Russian Fields;fuck;static;fuck;6
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Russian Fields;shit;llm;shit;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Theme From Whatever Happened to the Likely Lads;asshole;static;ass;13
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Time Dub;asshole;static;pic;3
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Time Dub;bitch;static;bitch;2
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Time Dub;other;static;piss;1
Snuff;Potatoes and Melons at Wholesale Prices Direct to You the Public;Ye Olde Folke Twatte;shit;static;shit;2
Snuff;Reach;Bingo;other;llm;pig;1
Snuff;Reach;Hellbound;asshole;static;cunt;3
Snuff;Reach;Hellbound;bitch;static;bitch;3
Snuff;Reach;Hellbound;damn;static;hell;2
Snuff;Reach;Hellbound;fuck;static;fuck;7
Snuff;Reach;Hellbound;other;static;piss;1
Snuff;Reach;Hellbound;shit;static;shit;4
Snuff;Reach;Ichola Buddha;asshole;static;ass;1
Snuff;Reach;Ichola Buddha;shit;static;crap;1
Snuff;Reach;If I Tried;asshole;static;ass;1
Snuff;Reach;Porro;asshole;llm;asshole;1
Snuff;Reach;Porro;bastard;llm;bastard;1
Snuff;Reach;Porro;bitch;llm;bitch;1
Snuff;Reach;Porro;damn;llm;damn;1
Snuff;Reach;Porro;fuck;llm;fuck;1
Snuff;Reach;Porro;shit;llm;shit;1
Snuff;Reach;Sweet Dreams;shit;static;shit;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damage Dub;damn;static;hell;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damage Dub;fuck;static;fuck;4
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damage Dub;shit;static;shit;3
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;asshole;llm;asshole;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;bastard;llm;bastard;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;bitch;llm;bitch;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;damn;llm;damn;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;fuck;llm;fuck;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Damaged Dub;shit;llm;shit;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Ichola Buddha;asshole;static;ass;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Ichola Buddha;shit;static;crap;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Ichola Dub;asshole;static;ass;47
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Ichola Dub;shit;static;sra;2
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Night of the Li’s;damn;static;hell;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Northern Dub;asshole;static;ass;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Northern Dub;fuck;llm;fuck;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Northern Dub;shit;llm;shit;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Pigs Ears;asshole;static;cunt;5
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Pigs Ears;bastard;llm;bastard;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Pigs Ears;damn;static;damn;2
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Pigs Ears;fuck;static;fuck;6
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Pigs Ears;shit;static;shit;12
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Prisoner Dub;asshole;static;ass;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Prisoner Dub;other;llm;ni**as;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Slipt Dub;asshole;static;pic;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Slipt Dub;bitch;llm;bitch;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Slipt Dub;other;llm;b-;1
Snuff;Snuff Vs. Urban Dub: Blue Gravy: Phase 9: Dub Versions;Slipt Dub;shit;llm;shit;1
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;I Think We’re Alone Now;asshole;static;ass;4
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;I Think We’re Alone Now;damn;static;hell;2
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;Night of the Li’s;damn;static;hell;1
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;Pass Me By;asshole;static;ass;1
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;Pass Me By;damn;static;hell;1
Snuff;SnuffSaidButGorBlimeyGuvStoneMeIfHeDidn’tThrowAWobblerChaChaChaChaChaChaChaChaChaYou’reGoingHomeInACosmicAmbience;Words of Wisdom;asshole;static;ass;1
Snuff;There’s a Lot of It About;Bob’s Song;asshole;static;pic;1
Snuff;There’s a Lot of It About;Bob’s Song;fuck;static;fuck;3
Snuff;There’s a Lot of It About;Dippy Egg;fuck;static;fuck;7
Snuff;There’s a Lot of It About;Gyoza;fuck;static;fuck;4
Snuff;There’s a Lot of It About;Hey Boff!;fuck;llm;fuck;1
Snuff;There’s a Lot of It About;Hey Boff!;shit;llm;shit;1
Snuff;There’s a Lot of It About;Kiss My Ring;asshole;static;pic;2
Snuff;There’s a Lot of It About;Kiss My Ring;fuck;llm;fuck;1
Snuff;There’s a Lot of It About;Kiss My Ring;shit;llm;shit;1
Snuff;There’s a Lot of It About;Love Hearts;damn;static;hell;1
Snuff;There’s a Lot of It About;Summer’s Over;asshole;llm;arse;1
Snuff;There’s a Lot of It About;Summer’s Over;fuck;static;fuck;2
Snuff;Tweet Tweet My Lovely;All You Need;asshole;static;pic;1
Snuff;Tweet Tweet My Lovely;All You Need;damn;static;hell;1
Snuff;Tweet Tweet My Lovely;Arsehole;asshole;llm;asshole;1
Snuff;Tweet Tweet My Lovely;Arsehole;bastard;static;bastard;2
Snuff;Tweet Tweet My Lovely;Arsehole;bitch;llm;bitch;1
Snuff;Tweet Tweet My Lovely;Arsehole;damn;llm;damn;1
Snuff;Tweet Tweet My Lovely;Arsehole;fuck;static;fuck;11
Snuff;Tweet Tweet My Lovely;Arsehole;shit;static;shit;4
Snuff;Tweet Tweet My Lovely;Bob;asshole;static;pic;1
Snuff;Tweet Tweet My Lovely;Bob;fuck;static;fuck;3
Snuff;Tweet Tweet My Lovely;Brickwall;shit;static;shit;1
Snuff;Tweet Tweet My Lovely;No Reason;bastard;static;bastard;2
Snuff;Tweet Tweet My Lovely;No Reason;fuck;static;fuck;2
Snuff;Tweet Tweet My Lovely;Take Me Home (Piss Off);other;static;piss;3
Snuff;Tweet Tweet My Lovely;Take Me Home (Piss Off);shit;static;crap;3
Snuff;Tweet Tweet My Lovely;Ticket;damn;static;hell;1
Social Distortion;Born to Kill;Born to Kill;other;static;piss;2
Social Distortion;Born to Kill;The Way Things Were;shit;static;shit;2
Social Distortion;Born to Kill;Tonight;asshole;static;pic;1
Social Distortion;Born to Kill;Wicked Game;damn;llm;damn;1
Social Distortion;Hard Times and Nursery Rhymes;Alone and Forsaken;asshole;static;ass;1
Social Distortion;Hard Times and Nursery Rhymes;Bakersfield;damn;static;hell;2
Social Distortion;Hard Times and Nursery Rhymes;Can’t Take It With You;shit;static;shit;2
Social Distortion;Hard Times and Nursery Rhymes;Diamond in the Rough;asshole;static;ass;1
Social Distortion;Hard Times and Nursery Rhymes;I Won’t Run No More;damn;static;hell;3
Social Distortion;Hard Times and Nursery Rhymes;Still Alive;damn;static;hell;1
Social Distortion;Hard Times and Nursery Rhymes;Take Care of Yourself;asshole;static;pic;1
Social Distortion;Mommy’s Little Monster;Another State of Mind;asshole;static;pic;1
Social Distortion;Mommy’s Little Monster;Another State of Mind;damn;static;hell;1
Social Distortion;Mommy’s Little Monster;Hour of Darkness;asshole;static;ass;2
Social Distortion;Mommy’s Little Monster;It Wasn’t a Pretty Picture;damn;llm;damn;1
Social Distortion;Mommy’s Little Monster;Mommy’s Little Monster;asshole;static;ass;1
Social Distortion;Mommy’s Little Monster;Mommy’s Little Monster;fuck;llm;fuck;1
Social Distortion;Mommy’s Little Monster;Mommy’s Little Monster;shit;llm;shit;1
Social Distortion;Mommy’s Little Monster;Moral Threat;shit;static;shit;2
Social Distortion;Mommy’s Little Monster;Telling Them;asshole;static;ass;6
Social Distortion;Prison Bound;Backstreet Girl;damn;static;hell;2
Social Distortion;Prison Bound;It’s the Law;damn;static;hell;2
Social Distortion;Prison Bound;It’s the Law;other;static;piss;1
Social Distortion;Prison Bound;Lost Child;asshole;static;pic;1
Social Distortion;Prison Bound;On My Nerves;fuck;static;fuck;2
Social Distortion;Sex, Love and Rock ’n’ Roll;Don’t Take Me for Granted;fuck;static;fuck;2
Social Distortion;Sex, Love and Rock ’n’ Roll;Footprints on My Ceiling;fuck;static;fuck;2
Social Distortion;Sex, Love and Rock ’n’ Roll;Highway 101;asshole;static;ass;1
Social Distortion;Sex, Love and Rock ’n’ Roll;I Wasn’t Born to Follow;asshole;static;ass;1
Social Distortion;Sex, Love and Rock ’n’ Roll;Nickels and Dimes;asshole;static;ass;5
Social Distortion;Sex, Love and Rock ’n’ Roll;Winners and Losers;damn;static;hell;1
Social Distortion;Social Distortion;Ball and Chain;asshole;static;ass;2
Social Distortion;Social Distortion;Ball and Chain;fuck;static;fuck;3
Social Distortion;Social Distortion;Drug Train;asshole;static;ass;1
Social Distortion;Social Distortion;Drug Train;damn;static;hell;1
Social Distortion;Social Distortion;Story of My Life;asshole;static;ass;1
Social Distortion;Somewhere Between Heaven and Hell;99 to Life;damn;static;hell;2
Social Distortion;Somewhere Between Heaven and Hell;Born to Lose;asshole;static;ass;3
Social Distortion;Somewhere Between Heaven and Hell;Cold Feelings;damn;static;hell;1
Social Distortion;Somewhere Between Heaven and Hell;Ghost Town Blues;damn;static;hell;2
Social Distortion;Somewhere Between Heaven and Hell;When She Begins;damn;static;hell;2
Social Distortion;Somewhere Between Heaven and Hell;When She Begins;fuck;static;fuck;2
Social Distortion;White Light White Heat White Trash;Dear Lover;asshole;static;ass;1
Social Distortion;White Light White Heat White Trash;Down Here (W/ the Rest of Us);asshole;static;ass;71
Social Distortion;White Light White Heat White Trash;Down Here (W/ the Rest of Us);bastard;static;debil;1
Social Distortion;White Light White Heat White Trash;Down Here (W/ the Rest of Us);damn;static;damn;4
Social Distortion;White Light White Heat White Trash;Down Here (W/ the Rest of Us);shit;static;crap;1
Social Distortion;White Light White Heat White Trash;Pleasure Seeker;damn;static;damn;5
Social Distortion;White Light White Heat White Trash;Under My Thumb;fuck;static;fuck;2
Social Distortion;White Light White Heat White Trash;When the Angels Sing;damn;static;hell;1
Sonic Youth;A Thousand Leaves;Heather Angel;asshole;static;ass;1
Sonic Youth;A Thousand Leaves;Hits of Sunshine (For Allen Ginsberg);asshole;static;pic;1
Sonic Youth;A Thousand Leaves;Hoarfrost;asshole;static;ass;3
Sonic Youth;A Thousand Leaves;Snare, Girl;asshole;static;ass;1
Sonic Youth;A Thousand Leaves;The Ineffable Me;asshole;static;dick;3
Sonic Youth;A Thousand Leaves;The Ineffable Me;fuck;static;fuck;3
Sonic Youth;A Thousand Leaves;The Ineffable Me;sexual;llm;cum;1
Sonic Youth;A Thousand Leaves;The Ineffable Me;shit;static;shit;2
Sonic Youth;Bad Moon Rising;Ghost Bitch;bastard;static;bastard;2
Sonic Youth;Bad Moon Rising;I’m Insane;asshole;static;ass;1
Sonic Youth;Bad Moon Rising;I’m Insane;bitch;static;bitch;2
Sonic Youth;Bad Moon Rising;I’m Insane;damn;llm;damn;1
Sonic Youth;Bad Moon Rising;I’m Insane;fuck;static;fuck;2
Sonic Youth;Bad Moon Rising;I’m Insane;shit;llm;shit;1
Sonic Youth;Bad Moon Rising;Society Is a Hole;asshole;static;ass;1
Sonic Youth;Confusion Is Sex;Confusion Is Next;fuck;static;fuck;5
Sonic Youth;Confusion Is Sex;Inhuman;asshole;static;ass;1
Sonic Youth;Confusion Is Sex;Shaking Hell;damn;static;hell;1
Sonic Youth;Daydream Nation;Eric’s Trip;asshole;static;ass;2
Sonic Youth;Daydream Nation;Eric’s Trip;fuck;static;fuck;2
Sonic Youth;Daydream Nation;Hey Joni;asshole;static;ass;1
Sonic Youth;Daydream Nation;Hey Joni;damn;static;hell;1
Sonic Youth;Daydream Nation;Kissability;asshole;llm;asshole;1
Sonic Youth;Daydream Nation;Kissability;bastard;llm;bastard;1
Sonic Youth;Daydream Nation;Kissability;bitch;llm;bitch;1
Sonic Youth;Daydream Nation;Kissability;damn;llm;damn;1
Sonic Youth;Daydream Nation;Kissability;fuck;llm;fuck;1
Sonic Youth;Daydream Nation;Kissability;shit;llm;shit;1
Sonic Youth;Daydream Nation;Providence;fuck;static;fuck;2
Sonic Youth;Daydream Nation;Providence;shit;static;shit;1
Sonic Youth;Daydream Nation;The Sprawl;damn;static;hell;1
Sonic Youth;Daydream Nation;The Sprawl;fuck;static;fuck;3
Sonic Youth;Dirty;Chapel Hill;shit;llm;shit;1
Sonic Youth;Dirty;Créme Brûlèe;damn;static;hell;1
Sonic Youth;Dirty;Créme Brûlèe;shit;static;crap;3
Sonic Youth;Dirty;On The Strip;asshole;static;ass;1
Sonic Youth;Dirty;Shoot;shit;llm;shit;1
Sonic Youth;Dirty;Wish Fulfillment;asshole;static;pic;1
Sonic Youth;Dirty;Youth Against Fascism;bitch;llm;bitch;1
Sonic Youth;Dirty;Youth Against Fascism;damn;static;hell;2
Sonic Youth;Dirty;Youth Against Fascism;fuck;static;fuck;3
Sonic Youth;Dirty;Youth Against Fascism;shit;static;shit;2
Sonic Youth;EVOL;Expressway to Yr. Skull;fuck;llm;fuck;1
Sonic Youth;EVOL;Expressway to Yr. Skull;shit;llm;shit;1
Sonic Youth;EVOL;Green Light;damn;static;hell;1
Sonic Youth;EVOL;In the Kingdom #19;asshole;static;ass;3
Sonic Youth;EVOL;In the Kingdom #19;damn;static;damn;2
Sonic Youth;EVOL;In the Kingdom #19;shit;static;crap;1
Sonic Youth;EVOL;Marilyn Moore;bitch;static;bitch;2
Sonic Youth;Experimental Jet Set, Trash and No Star;Androgynous Mind;fuck;static;fuck;2
Sonic Youth;Experimental Jet Set, Trash and No Star;Bone;bastard;static;bastard;1
Sonic Youth;Experimental Jet Set, Trash and No Star;Bull in the Heather;asshole;static;ass;1
Sonic Youth;Experimental Jet Set, Trash and No Star;In the Mind of the Bourgeois Reader;asshole;static;ass;1
Sonic Youth;Experimental Jet Set, Trash and No Star;Starfield Road;bitch;llm;bitch;1
Sonic Youth;Experimental Jet Set, Trash and No Star;Starfield Road;fuck;llm;fuck;1
