band;album;song;source;word;count
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;static;damn;7
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;static;shit;1
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;static;dick;76
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;static;pic;21
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;llm;damn;
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;llm;hell;
Peter and the Test Tube Babies;A Foot Full of Bullets;Driven to Beers;llm;shit;
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;hell;17
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;ass;52
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;crap;2
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;shit;2
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;damn;1
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;static;pic;22
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;llm;shit;
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;llm;damn;
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;llm;hell;
Peter and the Test Tube Babies;A Foot Full of Bullets;Foot Full of Bullets;llm;crap;
Peter and the Test Tube Babies;A Foot Full of Bullets;Haves and Have Nots;static;piss;3
Peter and the Test Tube Babies;A Foot Full of Bullets;Haves and Have Nots;llm;pissed;
Peter and the Test Tube Babies;A Foot Full of Bullets;Haves and Have Nots;llm;hot;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;ass;73
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;hell;9
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;crap;4
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;bitch;2
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;damn;7
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;shit;1
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;dick;76
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;static;pic;21
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;shit;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;damn;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;crap;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;sonofabitch;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;hell;
Peter and the Test Tube Babies;A Foot Full of Bullets;Minor Celebrity;llm;goddamnit;
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;hell;9
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;bastard;4
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;ass;23
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;crap;2
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;damn;3
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;static;pic;6
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;llm;damn;
Peter and the Test Tube Babies;A Foot Full of Bullets;My Unlucky Day;llm;hell;
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;ass;7
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;hell;6
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;bitch;1
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;damn;2
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;sra;1
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;static;pic;6
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;llm;damn;
Peter and the Test Tube Babies;A Foot Full of Bullets;The Mistress;llm;hell;
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;ass;174
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;hell;8
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;cunt;5
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;piss;2
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;damn;3
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;pic;52
Peter and the Test Tube Babies;A Foot Full of Bullets;Traffic Jam Man;static;debil;2
Peter and the Test Tube Babies;Alien Pubduction;1.4.7.1;static;ass;199
Peter and the Test Tube Babies;Alien Pubduction;1.4.7.1;static;dick;1
Peter and the Test Tube Babies;Alien Pubduction;1.4.7.1;static;hell;1
Peter and the Test Tube Babies;Alien Pubduction;1.4.7.1;static;pic;8
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;static;ass;35
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;static;hell;2
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;static;fuck;1
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;static;bastard;2
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;static;pic;1
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;bitch;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;asshole;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;bastard;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Alien Pubduction;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;All in Her Head;static;ass;1
Peter and the Test Tube Babies;Alien Pubduction;All in Her Head;static;hell;1
Peter and the Test Tube Babies;Alien Pubduction;All in Her Head;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;fuck;99
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;ass;39
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;shit;44
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;bitch;12
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;hell;15
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;bastard;2
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;dick;16
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;asshole;1
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;crap;4
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;damn;2
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;static;pic;21
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;bitch;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;asshole;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;bastard;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Big Disappointment;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;static;hell;1
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;static;bastard;1
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;static;ass;7
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;static;pic;1
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;llm;devil;
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Bloody Mary;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Early Grave;static;ass;11
Peter and the Test Tube Babies;Alien Pubduction;Early Grave;static;pic;2
Peter and the Test Tube Babies;Alien Pubduction;Intro;static;piss;1
Peter and the Test Tube Babies;Alien Pubduction;Intro;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;ass;236
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;hell;13
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;bitch;1
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;damn;8
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;pic;81
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;sra;3
Peter and the Test Tube Babies;Alien Pubduction;Legless;static;jeb;3
Peter and the Test Tube Babies;Alien Pubduction;Legless;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Legless;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Legless;llm;bitch;
Peter and the Test Tube Babies;Alien Pubduction;Legless;llm;asshole;
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;static;damn;2
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;static;hell;10
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;static;ass;34
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;static;crap;2
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;static;pic;8
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Long Way From Home;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;static;hell;1
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;static;bastard;1
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;static;ass;7
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;static;pic;1
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Sour Grapes;llm;devil;
Peter and the Test Tube Babies;Alien Pubduction;Talk Show;static;shit;1
Peter and the Test Tube Babies;Alien Pubduction;Talk Show;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;hell;9
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;shit;9
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;fuck;10
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;ass;30
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;piss;1
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;damn;10
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;crap;1
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;asshole;1
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;static;pic;10
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;crap;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;cunt;
Peter and the Test Tube Babies;Alien Pubduction;The Troublemakers;llm;motherfucker;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;ass;236
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;hell;13
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;bitch;1
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;damn;8
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;pic;81
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;sra;3
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;static;jeb;3
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;shit;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;bitch;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;asshole;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;bastard;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;damn;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;hell;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;crap;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;cunt;
Peter and the Test Tube Babies;Alien Pubduction;Twenty Years;llm;motherfucker;
Peter and the Test Tube Babies;Alien Pubduction;Why Bother?;static;ass;11
Peter and the Test Tube Babies;Alien Pubduction;Why Bother?;static;pic;2
Peter and the Test Tube Babies;Alien Pubduction;Why Bother?;llm;fuck;
Peter and the Test Tube Babies;Alien Pubduction;Why Bother?;llm;shit;
Peter and the Test Tube Babies;Cringe;Bare Necessities;static;pic;3
Peter and the Test Tube Babies;Cringe;Cringe;static;piss;2
Peter and the Test Tube Babies;Cringe;Cringe;static;cunt;1
Peter and the Test Tube Babies;Cringe;Cringe;llm;cunt;
Peter and the Test Tube Babies;Cringe;Cringe;llm;pissed;
Peter and the Test Tube Babies;Cringe;Launch 'em Now;static;hell;1
Peter and the Test Tube Babies;Cringe;Launch 'em Now;static;shit;1
Peter and the Test Tube Babies;Cringe;Launch 'em Now;llm;shit;
Peter and the Test Tube Babies;Cringe;Riot;static;ass;3
Peter and the Test Tube Babies;Cringe;Shit British Tour;static;shit;2
Peter and the Test Tube Babies;Cringe;Shit British Tour;static;ass;1
Peter and the Test Tube Babies;Cringe;Shit British Tour;static;fuck;1
Peter and the Test Tube Babies;Cringe;Shit British Tour;llm;shit;
Peter and the Test Tube Babies;Cringe;Shit British Tour;llm;fucking;
Peter and the Test Tube Babies;Cringe;Shit at It;static;shit;5
Peter and the Test Tube Babies;Cringe;Shit at It;llm;shit;
Peter and the Test Tube Babies;Cringe;Theme From Cringe;static;hell;1
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;ass;236
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;hell;13
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;bitch;1
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;damn;8
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;pic;81
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;sra;3
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);static;jeb;3
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;fuck;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;shit;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;bitch;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;asshole;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;bastard;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;damn;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;hell;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;crap;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;cunt;
Peter and the Test Tube Babies;Cringe;Theme From Cringe (Revisited);llm;motherfucker;
Peter and the Test Tube Babies;Cringe;There's a Penis on My Shoulder;static;hell;1
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;fuck;216
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;shit;89
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;ass;86
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;motherfucker;17
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;hell;10
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;bitch;44
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;asshole;7
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;damn;8
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;dick;17
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;bastard;2
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;piss;7
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;static;pic;12
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;fuck;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;shit;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;bitch;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;asshole;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;bastard;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;damn;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;hell;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;crap;
Peter and the Test Tube Babies;For a Few Bullets More;A Foot Full of Bullets;llm;motherfucker;
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;hell;16
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;crap;3
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;ass;92
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;fuck;16
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;dick;2
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;shit;14
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;bastard;3
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;damn;7
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;bitch;1
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;pic;29
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;static;debil;1
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;llm;fuck;
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;llm;shit;
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;llm;damn;
Peter and the Test Tube Babies;For a Few Bullets More;Distorted View;llm;hell;
